listing_id,comments,canceled,notice
14042026,13,0.0,
14042520,4,0.25,22.0
14044980,20,0.0,
14045224,9,0.0,
14046441,22,0.045454545454545456,15.0
14046466,74,0.04054054054054054,12.333333333333334
14046488,12,0.0,
14046643,2,0.0,
14046999,13,0.0,
14047647,8,0.0,
14047793,4,0.0,
14048213,1,0.0,
14048438,5,0.0,
14048932,6,0.0,
14050731,1,0.0,
14050787,39,0.02564102564102564,7.0
14051354,15,0.0,
14052287,17,0.0,
14052454,21,0.0,
14053160,3,0.0,
14053386,8,0.0,
14053786,6,0.0,
14054545,2,0.0,
14054624,129,0.0,
14054800,83,0.04819277108433735,49.25
14054851,3,0.0,
14054935,1,0.0,
14056657,2,0.5,6.0
14062679,5,0.2,6.0
14062736,96,0.010416666666666666,2.0
14062740,1,0.0,
14062753,5,0.2,52.0
14062934,26,0.0,
14063360,55,0.0,
14063733,22,0.0,
14064132,1,0.0,
14064519,4,0.0,
14064563,1,0.0,
14064571,1,0.0,
14066447,47,0.0425531914893617,59.5
14066549,10,0.0,
14066603,5,0.0,
14066953,7,0.14285714285714285,12.0
14067653,4,0.0,
14069119,61,0.0,
14069312,53,0.018867924528301886,8.0
14069730,17,0.058823529411764705,17.0
14069853,6,0.3333333333333333,10.5
14070498,1,0.0,
14071318,6,0.0,
14071448,17,0.058823529411764705,31.0
14071939,5,0.0,
14072134,3,0.3333333333333333,14.0
14072190,2,0.0,
14072314,1,0.0,
14072352,3,0.0,
14072602,2,0.0,
14073434,28,0.07142857142857142,15.5
14073520,1,0.0,
14073846,13,0.0,
14074191,1,0.0,
14074376,51,0.0,
14074467,9,0.0,
14074516,83,0.0,
14080630,2,0.0,
14080834,1,0.0,
14081176,1,0.0,
14081378,3,0.0,
14081601,16,0.0625,16.0
14082017,13,0.0,
14082190,4,0.0,
14082270,2,0.0,
14082295,60,0.0,
14082509,6,0.16666666666666666,71.0
14082520,17,0.11764705882352941,29.0
14082599,47,0.0,
14085055,28,0.0,
14085242,6,0.0,
14085258,51,0.0,
14087127,14,0.0,
14087316,26,0.0,
14087806,68,0.0,
14088401,2,0.0,
14088676,2,0.0,
14088818,44,0.0,
14089247,90,0.06666666666666667,10.0
14089358,20,0.0,
14089479,1,0.0,
14091351,1,0.0,
14091542,41,0.0,
14091652,15,0.0,
14092084,42,0.0,
14092256,91,0.0,
14092608,38,0.05263157894736842,41.0
14094629,1,0.0,
14097852,3,0.0,
14098469,5,0.0,
14098775,1,0.0,
14098785,9,0.0,
14099032,41,0.0,
14099192,3,0.0,
14099521,28,0.03571428571428571,9.0
14099550,14,0.0,
14099688,18,0.0,
14099871,23,0.0,
14100152,5,0.0,
14100282,8,0.0,
14100481,12,0.0,
14100537,35,0.0,
14101700,10,0.0,
14101869,66,0.0,
14102171,28,0.0,
14102517,34,0.0,
14102566,31,0.0,
14103228,16,0.0,
14103358,76,0.0,
14103884,5,0.2,36.0
14103971,3,0.6666666666666666,30.0
14104172,1,0.0,
14104314,27,0.0,
14104486,27,0.0,
14104530,33,0.0,
14104610,11,0.09090909090909091,49.0
14104637,58,0.0,
14104713,2,0.0,
14105624,5,0.0,
14105791,18,0.0,
14106422,11,0.0,
14107118,4,0.0,
14107516,25,0.04,24.0
14107570,17,0.058823529411764705,41.0
14108036,32,0.15625,48.4
14108446,2,0.0,
14108805,8,0.0,
14108835,1,1.0,15.0
14109094,8,0.125,6.0
14113845,33,0.0,
14114141,9,0.0,
14114608,97,0.010309278350515464,21.0
14114658,3,0.0,
14114941,12,0.08333333333333333,9.0
14115176,6,0.0,
14115234,33,0.0,
14115477,11,0.0,
14115635,11,0.2727272727272727,24.666666666666668
14116031,3,0.0,
14116521,17,0.0,
14116555,8,0.0,
14116846,7,0.0,
14116929,31,0.0,
14117156,39,0.0,
14117207,2,0.0,
14117240,4,0.0,
14117726,1,0.0,
14118187,1,0.0,
14120171,24,0.0,
14122562,23,0.043478260869565216,44.0
14123146,49,0.02040816326530612,10.0
14123217,90,0.0,
14123384,3,0.0,
14124148,4,0.0,
14124208,5,0.0,
14124342,37,0.0,
14124468,3,0.0,
14124685,12,0.0,
14124990,72,0.0,
14125104,2,0.0,
14125206,7,0.0,
14125317,29,0.0,
14125336,10,0.1,4.0
14129664,1,1.0,2.0
14129891,49,0.0,
14131105,62,0.016129032258064516,28.0
14131224,2,0.5,5.0
14131877,18,0.05555555555555555,12.0
14132205,4,0.0,
14132466,5,0.0,
14132752,3,0.0,
14132912,40,0.0,
14134561,1,0.0,
14134634,46,0.0,
14134778,2,0.5,8.0
14134955,12,0.0,
14135021,8,0.0,
14135106,9,0.3333333333333333,57.333333333333336
14137038,9,0.0,
14137784,13,0.0,
14138149,11,0.18181818181818182,4.5
14138251,3,0.3333333333333333,78.0
14138404,4,0.0,
14139274,1,0.0,
14139277,10,0.0,
14139503,7,0.0,
14140443,16,0.0,
14141222,5,0.0,
14142003,4,0.25,3.0
14144231,1,0.0,
14144265,10,0.0,
14145445,2,0.0,
14145552,2,0.0,
14145641,1,0.0,
14145860,3,0.3333333333333333,5.0
14145966,5,0.2,65.0
14146144,9,0.0,
14146151,9,0.1111111111111111,21.0
14146496,128,0.0,
14146882,40,0.025,3.0
14147271,11,0.0,
14147434,34,0.0,
14148014,33,0.0,
14148043,3,0.0,
14148080,41,0.024390243902439025,13.0
14148212,10,0.2,8.0
14148527,34,0.35294117647058826,39.083333333333336
14148917,44,0.0,
14149686,13,0.07692307692307693,20.0
14150789,3,0.3333333333333333,61.0
14151131,35,0.0,
14151468,73,0.0,
14152413,3,0.0,
14152633,9,0.0,
14152736,8,0.0,
14152749,74,0.013513513513513514,7.0
14153359,138,0.0,
14153386,9,0.1111111111111111,49.0
14153978,2,0.5,2.0
14156299,1,0.0,
14156972,2,0.5,5.0
14157134,1,0.0,
14158601,39,0.0,
14158901,18,0.05555555555555555,72.0
14158944,1,0.0,
14159231,9,0.0,
14160426,28,0.03571428571428571,2.0
14160750,11,0.0,
14161821,21,0.09523809523809523,100.5
14161840,7,0.0,
14161980,12,0.0,
14162560,13,0.23076923076923078,53.333333333333336
14162607,2,0.0,
14163334,2,0.0,
14163399,11,0.0,
14163687,4,0.0,
14164360,12,0.0,
14164478,15,0.0,
14164496,12,0.0,
14164719,2,0.0,
14165271,16,0.0625,39.0
14165425,19,0.0,
14165737,24,0.0,
14166273,39,0.02564102564102564,213.0
14166449,6,0.0,
14166536,18,0.0,
14166572,2,1.0,15.0
14166870,1,0.0,
14167060,14,0.07142857142857142,32.0
14167619,5,0.0,
14170420,29,0.0,
14172566,1,0.0,
14172621,27,0.0,
14173349,15,0.0,
14173443,9,0.1111111111111111,3.0
14173719,2,0.5,19.0
14174107,2,0.0,
14174158,1,1.0,38.0
14174247,30,0.0,
14174254,7,0.0,
14174556,7,0.0,
14174916,12,0.0,
14175335,26,0.0,
14175382,14,0.14285714285714285,63.0
14175495,26,0.0,
14175546,52,0.0,
14176408,3,0.0,
14176571,2,0.0,
14176854,6,0.0,
14176942,9,0.0,
14177072,5,0.2,7.0
14177089,13,0.23076923076923078,11.666666666666666
14177406,16,0.0,
14177924,3,0.0,
14178409,13,0.0,
14178488,28,0.14285714285714285,13.75
14179284,48,0.0,
14179962,1,0.0,
14180163,1,0.0,
14180272,3,0.0,
14180662,3,0.0,
14181000,2,0.0,
14181272,4,0.0,
14181856,14,0.0,
14181874,1,0.0,
14182071,11,0.0,
14182630,31,0.03225806451612903,25.0
14182699,9,0.0,
14182865,23,0.0,
14183155,8,0.0,
14183293,11,0.0,
14183337,44,0.022727272727272728,8.0
14183707,39,0.0,
14184567,2,0.0,
14184650,85,0.0,
14189944,2,0.0,
14190871,6,0.5,5.333333333333333
14190908,2,0.0,
14191095,7,0.0,
14191383,9,0.0,
14192014,2,0.0,
14192508,33,0.09090909090909091,23.666666666666668
14193493,28,0.10714285714285714,45.0
14193910,18,0.0,
14194851,15,0.0,
14195258,2,0.0,
14195432,5,0.0,
14195575,23,0.0,
14195597,8,0.0,
14195696,21,0.047619047619047616,55.0
14196720,1,0.0,
14197027,9,0.0,
14197524,5,0.0,
14198352,45,0.022222222222222223,16.0
14198394,176,0.0,
14198544,18,0.0,
14198955,3,0.0,
14199447,2,0.0,
14200332,6,0.0,
14201060,4,0.0,
14201375,11,0.0,
14201549,22,0.045454545454545456,7.0
14202205,26,0.0,
14202451,6,0.0,
14204960,8,0.125,3.0
14207384,8,0.0,
14207387,9,0.1111111111111111,29.0
14208183,1,0.0,
14208987,8,0.0,
14209165,4,0.25,4.0
14210086,5,0.0,
14213146,25,0.04,8.0
14213167,43,0.0,
14213592,5,0.2,3.0
14213959,21,0.0,
14214213,8,0.0,
14215765,4,0.0,
14215785,29,0.0,
14215807,22,0.0,
14216486,11,0.0,
14216529,11,0.18181818181818182,12.0
14217336,1,0.0,
14217544,13,0.0,
14218017,4,0.5,5.0
14218324,2,0.0,
14218373,2,0.0,
14219535,29,0.034482758620689655,32.0
14219784,4,1.0,65.5
14219852,7,0.0,
14223219,7,0.14285714285714285,53.0
14224390,3,0.0,
14224810,11,0.36363636363636365,58.25
14226546,7,0.14285714285714285,83.0
14226831,9,0.1111111111111111,10.0
14226923,7,0.0,
14226925,83,0.0,
14227109,1,0.0,
14227129,6,0.16666666666666666,5.0
14227526,101,0.0,
14227539,12,0.0,
14227576,16,0.0,
14227657,86,0.0,
14227749,18,0.0,
14227921,16,0.0,
14228403,1,0.0,
14228739,1,0.0,
14229304,12,0.0,
14230136,1,0.0,
14230344,4,0.0,
14230498,14,0.07142857142857142,25.0
14231053,5,0.0,
14231991,6,0.0,
14232845,5,0.2,83.0
14233021,2,0.0,
14233128,15,0.0,
14233461,14,0.07142857142857142,95.0
14233556,77,0.012987012987012988,27.0
14233793,38,0.02631578947368421,13.0
14233847,13,0.0,
14233864,14,0.0,
14234023,1,0.0,
14234165,11,0.0,
14234333,12,0.0,
14234619,1,0.0,
14236372,1,0.0,
14236426,57,0.0,
14236471,61,0.01639344262295082,2.0
14238713,26,0.0,
14239782,107,0.009345794392523364,2.0
14241033,41,0.0,
14241206,12,0.16666666666666666,20.5
14241375,11,0.18181818181818182,11.0
14242045,1,0.0,
14242100,4,0.0,
14242301,16,0.0,
14242321,1,0.0,
14242330,3,0.0,
14242481,2,0.5,26.0
14242502,92,0.021739130434782608,17.0
14242826,80,0.0,
14243284,1,0.0,
14243443,4,0.0,
14243981,1,1.0,22.0
14244463,213,0.0,
14244685,16,0.0625,7.0
14245439,12,0.0,
14245764,79,0.012658227848101266,7.0
14246168,2,0.0,
14246415,18,0.0,
14246751,178,0.0,
14246949,23,0.043478260869565216,3.0
14247380,7,0.0,
14248494,33,0.0,
14249289,37,0.0,
14249381,35,0.0,
14250417,8,0.0,
14252115,4,0.0,
14252289,11,0.0,
14252388,3,0.0,
14252405,5,0.0,
14252680,89,0.0,
14253253,23,0.043478260869565216,2.0
14257655,1,0.0,
14257929,20,0.05,126.0
14258035,4,0.25,72.0
14258204,6,0.3333333333333333,52.5
14258505,1,0.0,
14258812,4,0.0,
14259244,57,0.017543859649122806,3.0
14259511,17,0.058823529411764705,2.0
14259611,7,0.0,
14260023,15,0.0,
14260111,1,1.0,35.0
14260139,5,0.2,3.0
14260908,23,0.0,
14261470,52,0.0,
14261572,45,0.022222222222222223,6.0
14261735,5,0.2,129.0
14262701,53,0.0,
14263914,37,0.0,
14264247,15,0.0,
14264712,35,0.0,
14265765,50,0.0,
14267162,121,0.0,
14268816,2,0.0,
14269627,1,0.0,
14269802,31,0.0,
14270575,43,0.0,
14270926,5,0.0,
14271148,95,0.0,
14271855,47,0.0425531914893617,17.0
14272032,4,0.0,
14273015,23,0.0,
14273054,95,0.010526315789473684,59.0
14273313,14,0.14285714285714285,181.5
14273328,5,0.0,
14274208,7,0.0,
14274414,4,0.0,
14274763,2,0.0,
14275193,1,0.0,
14275196,1,0.0,
14275231,22,0.045454545454545456,52.0
14275841,38,0.0,
14275867,4,0.0,
14276103,23,0.0,
14276514,1,0.0,
14276640,7,0.2857142857142857,9.5
14277314,5,0.0,
14277317,6,0.0,
14277476,3,0.6666666666666666,50.0
14277553,7,0.0,
14277627,22,0.0,
14277973,54,0.018518518518518517,15.0
14278196,2,0.0,
14278200,4,0.5,37.0
14278941,13,0.3076923076923077,14.0
14279196,113,0.008849557522123894,26.0
14279332,167,0.0,
14279465,5,0.0,
14279479,3,0.3333333333333333,147.0
14279830,5,0.0,
14279946,1,0.0,
14280648,21,0.0,
14280972,4,0.0,
14281241,36,0.0,
14281476,36,0.027777777777777776,6.0
14283794,27,0.0,
14286146,12,0.0,
14286964,1,0.0,
14287003,100,0.0,
14287120,148,0.0,
14288561,2,0.0,
14288655,56,0.0,
14288709,1,0.0,
14289712,9,0.0,
14290297,4,0.0,
14290410,206,0.0,
14291068,57,0.0,
14291943,8,0.125,38.0
14292095,68,0.0,
14292661,31,0.0967741935483871,55.333333333333336
14292776,2,0.5,7.0
14292874,8,0.0,
14293519,5,0.0,
14294040,11,0.09090909090909091,86.0
14295476,65,0.0,
14295496,5,0.0,
14296018,36,0.0,
14296469,1,0.0,
14296637,2,0.5,14.0
14297292,18,0.0,
14297788,1,0.0,
14298243,2,0.0,
14298552,144,0.0,
14298678,2,0.0,
14298880,4,0.0,
14299000,26,0.038461538461538464,8.0
14299187,24,0.0,
14299667,14,0.0,
14299729,168,0.0,
14299974,1,1.0,2.0
14300468,23,0.08695652173913043,16.5
14300513,146,0.0,
14300858,150,0.0,
14304458,6,0.0,
14306350,10,0.0,
14306672,32,0.03125,33.0
14306867,28,0.0,
14307259,14,0.14285714285714285,66.5
14307893,41,0.0,
14308420,126,0.0,
14308662,42,0.023809523809523808,10.0
14308900,31,0.0,
14308901,7,0.0,
14308940,3,0.0,
14309112,14,0.07142857142857142,2.0
14309160,4,0.0,
14309548,7,0.0,
14309570,21,0.0,
14309638,21,0.0,
14309812,19,0.0,
14309943,28,0.03571428571428571,11.0
14310152,37,0.0,
14310167,34,0.0,
14310295,12,0.0,
14310533,32,0.0,
14310863,32,0.0,
14310897,46,0.0,
14311202,11,0.0,
14311244,7,0.0,
14311389,33,0.0,
14311780,1,0.0,
14312130,7,0.14285714285714285,4.0
14312226,26,0.0,
14313226,41,0.04878048780487805,9.5
14313488,12,0.0,
14313703,14,0.07142857142857142,84.0
14314047,32,0.0,
14314164,5,0.2,26.0
14316176,6,0.3333333333333333,22.0
14316671,1,0.0,
14317057,60,0.0,
14317615,27,0.037037037037037035,213.0
14317696,11,0.0,
14317777,6,0.16666666666666666,16.0
14317801,2,0.0,
14317937,9,0.0,
14318589,65,0.0,
14319119,4,0.5,160.0
14319233,98,0.0,
14319757,4,0.5,129.0
14319795,28,0.03571428571428571,57.0
14319911,17,0.0,
14319957,3,0.0,
14320493,16,0.0625,7.0
14322543,6,0.0,
14324925,6,0.0,
14325492,146,0.0,
14325907,11,0.09090909090909091,24.0
14325960,8,0.125,110.0
14327223,6,0.0,
14327439,3,0.0,
14328595,4,0.0,
14328983,1,1.0,12.0
14329467,40,0.0,
14329633,9,0.1111111111111111,3.0
14329647,13,0.0,
14329720,3,0.0,
14329938,2,0.0,
14330517,37,0.0,
14330578,27,0.0,
14330727,16,0.0,
14332156,23,0.13043478260869565,6.333333333333333
14332552,4,0.0,
14334262,89,0.0,
14334382,5,0.0,
14334938,33,0.0,
14335002,94,0.0,
14335578,79,0.0,
14335953,107,0.0,
14336852,11,0.0,
14336962,18,0.05555555555555555,62.0
14337012,8,0.0,
14338744,54,0.0,
14338867,2,0.0,
14338990,24,0.0,
14339065,126,0.007936507936507936,5.0
14339392,22,0.0,
14339518,2,0.0,
14340453,39,0.0,
14340645,7,0.0,
14344261,24,0.0,
14344669,77,0.012987012987012988,4.0
14345029,4,0.25,46.0
14345210,10,0.0,
14345259,1,1.0,2.0
14345642,4,0.0,
14346122,16,0.25,30.5
14346868,1,0.0,
14347224,10,0.1,3.0
14347471,65,0.0,
14347792,66,0.015151515151515152,4.0
14347877,13,0.0,
14348175,1,0.0,
14349809,5,0.2,376.0
14350762,109,0.03669724770642202,58.0
14350787,20,0.0,
14351249,16,0.0,
14352116,38,0.05263157894736842,5.0
14352218,13,0.0,
14352271,1,0.0,
14352508,8,0.0,
14353069,23,0.08695652173913043,32.5
14353070,71,0.0,
14353528,30,0.0,
14354497,36,0.05555555555555555,101.0
14355466,16,0.0,
14356194,37,0.05405405405405406,153.0
14356716,10,0.0,
14357087,3,0.0,
14357151,9,0.1111111111111111,206.0
14357315,4,0.0,
14358144,18,0.05555555555555555,10.0
14358178,67,0.014925373134328358,8.0
14358559,66,0.0,
14358924,27,0.0,
14359730,19,0.0,
14361820,1,0.0,
14362319,16,0.0,
14363033,39,0.02564102564102564,2.0
14363227,3,0.3333333333333333,2.0
14363268,7,0.0,
14363291,2,0.5,40.0
14363675,27,0.0,
14364487,2,0.0,
14364749,5,0.0,
14365256,14,0.14285714285714285,80.0
14365501,6,0.0,
14365553,19,0.0,
14365846,19,0.0,
14365906,108,0.0,
14365922,3,0.0,
14366681,6,0.0,
14366734,170,0.0,
14366814,38,0.0,
14366819,2,0.0,
14367010,13,0.0,
14367123,30,0.0,
14367533,26,0.0,
14367671,21,0.047619047619047616,12.0
14367758,5,0.0,
14370223,15,0.0,
14370415,1,0.0,
14370540,9,0.0,
14370717,48,0.0,
14371319,5,0.0,
14371715,76,0.05263157894736842,29.75
14371822,3,0.0,
14372210,46,0.0,
14372315,14,0.14285714285714285,54.0
14378536,5,0.0,
14378646,93,0.0,
14378742,8,0.0,
14379503,92,0.010869565217391304,91.0
14379956,3,0.0,
14380021,5,0.0,
14380199,284,0.0,
14380497,1,0.0,
14381238,35,0.0,
14382793,28,0.03571428571428571,9.0
14383195,48,0.020833333333333332,3.0
14383522,76,0.039473684210526314,23.333333333333332
14384256,204,0.0,
14384447,13,0.15384615384615385,2.5
14384889,2,0.0,
14384903,206,0.0,
14386765,100,0.01,34.0
14386783,9,0.0,
14387549,21,0.0,
14387752,25,0.0,
14388021,35,0.0,
14388109,45,0.0,
14393002,172,0.0,
14393306,48,0.0625,3.0
14393545,3,0.0,
14393589,8,0.0,
14394207,8,0.0,
14394353,3,0.0,
14394441,55,0.01818181818181818,26.0
14395329,50,0.0,
14396546,22,0.045454545454545456,93.0
14396561,35,0.02857142857142857,2.0
14396823,16,0.0,
14397838,7,0.0,
14400945,3,0.0,
14401319,45,0.0,
14401710,46,0.0,
14402616,13,0.0,
14402753,9,0.0,
14403707,6,0.0,
14403716,20,0.0,
14406726,1,0.0,
14407832,1,1.0,9.0
14408159,6,0.0,
14409072,12,0.0,
14409300,2,0.5,3.0
14409308,6,0.3333333333333333,57.0
14409704,34,0.0,
14410607,1,0.0,
14411450,5,0.0,
14411462,2,0.0,
14411562,11,0.0,
14411871,97,0.0,
14411929,4,0.0,
14412798,4,0.0,
14412967,2,0.5,95.0
14413342,23,0.0,
14413616,31,0.03225806451612903,7.0
14413931,9,0.1111111111111111,27.0
14414158,3,0.0,
14415632,1,1.0,17.0
14417159,35,0.0,
14417344,22,0.0,
14418374,5,0.0,
14418818,1,0.0,
14419528,20,0.1,57.5
14420482,17,0.0,
14420581,111,0.0,
14420771,55,0.0,
14421582,15,0.06666666666666667,47.0
14421746,2,0.5,96.0
14422501,20,0.0,
14424909,13,0.0,
14426094,6,0.16666666666666666,16.0
14426573,27,0.07407407407407407,55.0
14427129,12,0.08333333333333333,15.0
14427309,3,0.3333333333333333,30.0
14432934,16,0.0625,6.0
14434892,2,0.0,
14435478,3,0.0,
14436306,11,0.0,
14436309,93,0.0,
14436474,10,0.0,
14436780,9,0.1111111111111111,7.0
14437399,42,0.21428571428571427,21.333333333333332
14437416,1,0.0,
14437751,61,0.0,
14438255,16,0.0,
14438800,2,0.0,
14439255,4,0.0,
14439320,1,0.0,
14439700,39,0.02564102564102564,42.0
14440805,6,0.0,
14442291,1,0.0,
14442746,18,0.0,
14442902,5,0.0,
14443874,66,0.0,
14445017,32,0.0,
14445496,3,0.6666666666666666,69.0
14446124,15,0.06666666666666667,12.0
14447276,13,0.0,
14447530,82,0.0,
14447643,13,0.07692307692307693,82.0
14448410,71,0.014084507042253521,2.0
14448441,2,0.0,
14448851,5,0.0,
14449281,85,0.011764705882352941,5.0
14449400,3,0.3333333333333333,88.0
14455296,4,0.0,
14455823,5,0.0,
14457703,9,0.0,
14459796,173,0.0,
14459828,1,0.0,
14460072,11,0.18181818181818182,27.0
14460356,27,0.0,
14460643,31,0.0,
14461494,2,0.0,
14461852,10,0.2,23.5
14462157,6,0.0,
14462393,32,0.0,
14465065,38,0.07894736842105263,88.66666666666667
14465102,2,0.0,
14466911,36,0.0,
14467029,25,0.0,
14468283,52,0.0,
14468432,33,0.06060606060606061,10.0
14469033,5,0.0,
14469075,3,0.0,
14469689,17,0.0,
14469744,102,0.0,
14470003,3,0.0,
14470072,33,0.0,
14472031,53,0.018867924528301886,47.0
14472232,22,0.045454545454545456,3.0
14472848,14,0.14285714285714285,11.0
14473995,75,0.0,
14476071,10,0.0,
14476398,9,0.1111111111111111,16.0
14476841,56,0.017857142857142856,23.0
14477296,1,0.0,
14477653,2,0.0,
14477655,15,0.3333333333333333,199.2
14477723,21,0.0,
14477807,2,0.0,
14477890,3,0.3333333333333333,58.0
14478515,6,0.0,
14478883,10,0.0,
14478903,1,0.0,
14479344,31,0.0,
14479374,9,0.0,
14479637,2,0.0,
14479813,1,0.0,
14480093,7,0.14285714285714285,10.0
14480562,9,0.0,
14480619,2,0.5,2.0
14480822,73,0.0,
14481102,35,0.02857142857142857,227.0
14481279,2,0.5,12.0
14481434,95,0.010526315789473684,20.0
14481555,18,0.05555555555555555,159.0
14481871,17,0.0,
14481981,17,0.0,
14482075,1,0.0,
14482761,1,0.0,
14483140,128,0.0,
14483249,89,0.0,
14483521,67,0.014925373134328358,36.0
14483964,21,0.0,
14483992,2,1.0,10.0
14484729,40,0.05,24.0
14485228,47,0.0,
14487192,31,0.03225806451612903,14.0
14487903,18,0.0,
14489200,79,0.0,
14489422,1,1.0,3.0
14493364,3,0.0,
14493563,13,0.0,
14494039,30,0.06666666666666667,6.0
14494721,3,0.0,
14495427,20,0.05,210.0
14495936,32,0.0,
14496002,41,0.0,
14496778,42,0.0,
14497677,45,0.0,
14497861,2,0.0,
14498080,5,0.2,2.0
14498504,1,0.0,
14498509,7,0.0,
14498771,23,0.043478260869565216,11.0
14499410,25,0.0,
14499840,1,1.0,60.0
14500973,5,0.0,
14501498,30,0.0,
14501779,73,0.0273972602739726,109.5
14502724,11,0.0,
14506943,161,0.0,
14507482,9,0.0,
14507692,20,0.0,
14508572,18,0.0,
14509077,26,0.038461538461538464,2.0
14510468,26,0.0,
14510987,5,0.0,
14511119,85,0.0,
14513888,1,0.0,
14517061,17,0.0,
14517181,2,0.5,2.0
14517471,64,0.0625,89.25
14517753,58,0.034482758620689655,11.0
14517980,76,0.013157894736842105,30.0
14517982,12,0.08333333333333333,29.0
14518095,61,0.01639344262295082,110.0
14518189,309,0.003236245954692557,4.0
14518579,3,0.0,
14520227,36,0.05555555555555555,36.0
14520674,12,0.0,
14520688,6,0.0,
14520690,16,0.0,
14520794,21,0.0,
14521008,171,0.0,
14521076,25,0.0,
14525732,39,0.0,
14526434,1,0.0,
14526751,13,0.07692307692307693,57.0
14526770,2,0.0,
14527418,6,0.0,
14527492,31,0.03225806451612903,80.0
14527805,93,0.0,
14527814,26,0.0,
14527936,24,0.041666666666666664,5.0
14528351,1,1.0,2.0
14528637,4,0.0,
14529018,5,0.0,
14529352,1,0.0,
14529707,1,0.0,
14531156,4,0.0,
14531161,8,0.25,10.5
14531807,51,0.0,
14531890,1,0.0,
14532620,65,0.0,
14533253,23,0.2608695652173913,24.833333333333332
14533297,4,0.0,
14533645,1,1.0,3.0
14533656,27,0.0,
14533684,25,0.0,
14534306,3,0.0,
14534581,9,0.0,
14536381,23,0.0,
14539952,1,0.0,
14540413,19,0.05263157894736842,190.0
14540986,3,0.0,
14541214,5,0.0,
14541606,40,0.0,
14541938,17,0.17647058823529413,7.666666666666667
14542333,1,0.0,
14542355,8,0.0,
14542948,10,0.1,286.0
14543276,43,0.0,
14543334,10,0.0,
14543425,8,0.5,37.75
14543774,43,0.046511627906976744,36.0
14544389,3,0.0,
14544559,3,0.0,
14544692,5,0.0,
14544699,1,0.0,
14545149,12,0.0,
14545833,7,0.0,
14547037,3,0.3333333333333333,15.0
14548181,2,0.0,
14548304,118,0.0,
14548815,44,0.0,
14549677,2,0.5,4.0
14550089,4,0.0,
14550117,23,0.13043478260869565,57.666666666666664
14550369,2,0.5,28.0
14550723,12,0.0,
14551398,40,0.0,
14551641,3,0.0,
14552865,5,0.0,
14552936,23,0.08695652173913043,15.0
14553126,15,0.13333333333333333,155.5
14553556,13,0.0,
14554770,5,0.0,
14556037,5,0.0,
14556199,30,0.06666666666666667,13.5
14558495,1,0.0,
14559113,90,0.0,
14559273,24,0.08333333333333333,2.0
14559403,117,0.0,
14559474,50,0.0,
14559826,116,0.0,
14560053,65,0.015384615384615385,81.0
14560330,4,0.0,
14560976,37,0.0,
14561101,66,0.0,
14561732,6,0.16666666666666666,68.0
14563087,1,0.0,
14564322,4,0.0,
14565643,34,0.029411764705882353,69.0
14566633,1,0.0,
14568218,4,0.0,
14568636,42,0.0,
14569618,54,0.0,
14569889,13,0.07692307692307693,44.0
14571517,7,0.14285714285714285,17.0
14572276,1,0.0,
14572278,3,0.0,
14572683,23,0.043478260869565216,115.0
14572713,5,0.2,6.0
14572798,7,0.2857142857142857,76.5
14573218,4,0.0,
14573591,8,0.125,3.0
14573691,1,1.0,21.0
14573821,5,0.0,
14577353,2,0.0,
14579821,3,0.0,
14580591,6,0.0,
14580965,1,1.0,348.0
14581794,12,0.0,
14583685,51,0.0,
14583794,39,0.0,
14584108,4,0.0,
14584280,48,0.0,
14584328,2,0.0,
14584335,4,0.25,11.0
14585013,8,0.0,
14585315,11,0.0,
14585771,1,0.0,
14586140,29,0.034482758620689655,10.0
14586586,34,0.029411764705882353,13.0
14588182,29,0.034482758620689655,5.0
14589222,44,0.022727272727272728,100.0
14589516,11,0.18181818181818182,3.0
14589957,57,0.08771929824561403,17.0
14590211,4,0.25,15.0
14590356,4,0.0,
14590871,10,0.0,
14591026,4,0.0,
14591992,60,0.0,
14592199,31,0.0,
14592247,2,0.0,
14592401,1,1.0,3.0
14592544,81,0.0,
14592807,5,0.0,
14598828,14,0.0,
14598923,12,0.08333333333333333,31.0
14599657,26,0.0,
14599966,2,0.5,87.0
14600206,19,0.05263157894736842,25.0
14600436,13,0.07692307692307693,49.0
14600532,3,0.0,
14600591,53,0.0,
14600705,58,0.017241379310344827,88.0
14601224,3,0.0,
14601257,3,0.3333333333333333,6.0
14602032,7,0.0,
14602133,2,0.5,2.0
14602293,17,0.0,
14602825,6,0.0,
14602842,17,0.058823529411764705,30.0
14602877,8,0.125,3.0
14603520,7,0.0,
14603850,8,0.0,
14604626,35,0.02857142857142857,36.0
14606100,2,0.5,13.0
14606238,20,0.0,
14606433,8,0.125,2.0
14606510,23,0.043478260869565216,86.0
14606798,5,0.0,
14607237,24,0.041666666666666664,5.0
14607769,2,0.0,
14608211,2,0.0,
14608219,9,0.1111111111111111,2.0
14608409,104,0.009615384615384616,3.0
